Running Reverse KL,Real Sto Return,Real Det Return,Itration,Running Forward KL,q,clip,folder,episode,environment,seed
237.1145,1096.21,627.33,31,142.7645,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,155000,Humanoid-v5,42
256.1467,1002.36,1106.08,32,150.1568,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,160000,Humanoid-v5,42
232.2877,1346.09,980.4,33,134.1108,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,165000,Humanoid-v5,42
223.0221,1486.15,829.73,34,121.8593,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,170000,Humanoid-v5,42
258.8524,1379.11,1093.64,35,128.2302,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,175000,Humanoid-v5,42
246.243,1539.15,866.79,36,132.4527,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,180000,Humanoid-v5,42
255.3857,1549.71,821.71,37,132.245,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,185000,Humanoid-v5,42
319.5138,1118.5,646.02,38,162.1281,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,190000,Humanoid-v5,42
285.5948,2121.0,1905.95,39,143.6263,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,195000,Humanoid-v5,42
327.0248,1053.49,1025.86,40,155.6762,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,200000,Humanoid-v5,42
234.8718,2227.12,1090.06,41,126.5593,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,205000,Humanoid-v5,42
287.3375,1749.09,865.02,42,140.1987,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,210000,Humanoid-v5,42
191.5244,2600.01,964.81,43,109.3553,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,215000,Humanoid-v5,42
259.3852,2409.11,893.62,44,127.9819,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,220000,Humanoid-v5,42
190.0544,2580.33,1872.48,45,108.026,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,225000,Humanoid-v5,42
269.2018,2313.75,1019.65,46,146.8997,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,230000,Humanoid-v5,42
189.3284,4156.78,2440.92,47,103.5558,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,235000,Humanoid-v5,42
203.2744,3302.18,1632.64,48,111.5583,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,240000,Humanoid-v5,42
177.1502,4578.57,3796.83,49,98.7086,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,245000,Humanoid-v5,42
204.1204,2994.69,2110.01,50,116.4543,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,250000,Humanoid-v5,42
210.2874,3454.01,2381.21,51,125.6102,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,255000,Humanoid-v5,42
259.631,1832.23,2156.59,52,155.05,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,260000,Humanoid-v5,42
186.2628,3246.06,1832.0,53,105.6787,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,265000,Humanoid-v5,42
283.6345,1182.21,1326.02,54,182.2268,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,270000,Humanoid-v5,42
180.6448,3174.09,2333.41,55,106.2978,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,275000,Humanoid-v5,42
199.4315,3497.79,1635.0,56,114.613,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,280000,Humanoid-v5,42
190.1997,4067.61,3424.03,57,111.368,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,285000,Humanoid-v5,42
221.0294,2601.08,1704.34,58,129.8999,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,290000,Humanoid-v5,42
210.8919,2254.49,1652.56,59,119.3564,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,295000,Humanoid-v5,42
206.2696,2938.58,3083.96,60,121.1844,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,300000,Humanoid-v5,42
182.0584,3691.61,2420.95,61,116.1076,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,305000,Humanoid-v5,42
183.2132,4291.14,4998.73,62,101.4686,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,310000,Humanoid-v5,42
183.3383,3296.48,4000.93,63,107.3316,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,315000,Humanoid-v5,42
167.2069,4134.54,4546.59,64,101.1411,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,320000,Humanoid-v5,42
181.622,4151.83,4107.5,65,107.0947,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,325000,Humanoid-v5,42
174.0761,3868.15,4775.45,66,97.5913,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,330000,Humanoid-v5,42
185.9465,4273.87,3939.15,67,115.7212,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,335000,Humanoid-v5,42
203.0399,3673.9,3655.55,68,118.5031,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,340000,Humanoid-v5,42
192.7238,4547.21,3526.9,69,110.0463,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,345000,Humanoid-v5,42
203.7664,4294.77,3068.63,70,121.6713,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,350000,Humanoid-v5,42
176.9252,3879.48,3192.28,71,108.9716,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,355000,Humanoid-v5,42
177.0286,4055.16,2230.08,72,108.7595,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,360000,Humanoid-v5,42
213.0434,2867.66,2614.18,73,122.7843,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,365000,Humanoid-v5,42
182.715,3075.83,2975.47,74,108.4708,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,370000,Humanoid-v5,42
184.3865,4254.38,3566.63,75,102.4703,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,375000,Humanoid-v5,42
167.3337,4124.18,3198.67,76,96.8602,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,380000,Humanoid-v5,42
218.2005,3090.19,809.34,77,129.8926,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,385000,Humanoid-v5,42
167.6382,4419.73,3255.2,78,98.486,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,390000,Humanoid-v5,42
199.9082,3704.1,2644.05,79,122.4805,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,395000,Humanoid-v5,42
189.2756,3097.09,2915.17,80,114.8995,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,400000,Humanoid-v5,42
189.9271,4112.65,3131.75,81,111.1142,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,405000,Humanoid-v5,42
191.9595,3025.24,4281.26,82,114.2081,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,410000,Humanoid-v5,42
226.0517,2450.35,2629.78,83,140.2763,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,415000,Humanoid-v5,42
179.9711,3823.29,3650.69,84,107.052,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,420000,Humanoid-v5,42
175.0729,3880.7,2608.55,85,102.3171,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,425000,Humanoid-v5,42
173.1732,4790.88,3136.93,86,103.6178,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,430000,Humanoid-v5,42
200.1954,4344.11,1513.42,87,113.6153,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,435000,Humanoid-v5,42
183.2178,4144.13,2868.93,88,109.5037,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,440000,Humanoid-v5,42
168.5786,4816.43,4830.81,89,101.2421,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,445000,Humanoid-v5,42
199.2737,2994.74,1326.27,90,112.3208,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,450000,Humanoid-v5,42
164.4032,3859.39,2469.05,91,99.4561,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,455000,Humanoid-v5,42
168.5021,4856.29,1668.14,92,106.6622,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,460000,Humanoid-v5,42
190.9197,4290.99,1368.34,93,120.2949,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,465000,Humanoid-v5,42
176.0432,4904.27,2647.06,94,105.7692,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,470000,Humanoid-v5,42
170.8348,4448.13,4136.67,95,101.2025,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,475000,Humanoid-v5,42
170.2841,4851.61,2493.91,96,106.2618,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,480000,Humanoid-v5,42
169.727,4555.67,3153.68,97,104.3117,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,485000,Humanoid-v5,42
174.542,4218.76,2336.22,98,108.5506,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,490000,Humanoid-v5,42
172.7609,4831.94,3290.76,99,107.6927,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,495000,Humanoid-v5,42
184.1039,4551.92,1736.13,100,113.6854,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,500000,Humanoid-v5,42
172.1667,4185.2,2393.79,101,106.626,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,505000,Humanoid-v5,42
167.1919,4815.94,2097.66,102,99.8313,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,510000,Humanoid-v5,42
167.4343,4805.3,2236.15,103,101.2248,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,515000,Humanoid-v5,42
174.9936,5009.37,3893.11,104,104.0945,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,520000,Humanoid-v5,42
176.6553,4245.06,1557.39,105,106.833,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,525000,Humanoid-v5,42
177.5719,3869.64,2636.9,106,106.963,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,530000,Humanoid-v5,42
167.6948,4659.82,2519.89,107,103.7916,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,535000,Humanoid-v5,42
164.134,4769.4,3207.78,108,104.6258,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,540000,Humanoid-v5,42
193.2659,4479.39,973.16,109,113.8918,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,545000,Humanoid-v5,42
164.3935,4880.92,4014.98,110,103.1679,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,550000,Humanoid-v5,42
157.7313,4826.03,2535.24,111,97.7694,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,555000,Humanoid-v5,42
161.5065,4917.5,2319.56,112,96.8849,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,560000,Humanoid-v5,42
165.0845,5089.02,3836.3,113,98.4905,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,565000,Humanoid-v5,42
164.2657,5019.48,4374.55,114,99.0064,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,570000,Humanoid-v5,42
163.6528,4987.65,4322.35,115,104.7756,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,575000,Humanoid-v5,42
161.9229,4127.79,1222.71,116,97.0503,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,580000,Humanoid-v5,42
165.5817,4804.33,4173.78,117,102.386,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,585000,Humanoid-v5,42
165.2888,4870.76,2028.08,118,107.1581,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,590000,Humanoid-v5,42
175.3746,5106.97,2248.7,119,100.0416,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,595000,Humanoid-v5,42
163.7885,4563.84,3070.28,120,103.18,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,600000,Humanoid-v5,42
158.1624,4990.58,4082.8,121,99.5023,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,605000,Humanoid-v5,42
168.1288,5073.31,4320.13,122,108.3046,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,610000,Humanoid-v5,42
169.7782,5068.97,3839.57,123,105.5695,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,615000,Humanoid-v5,42
162.5282,5075.91,4208.86,124,98.2709,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,620000,Humanoid-v5,42
164.4665,4947.09,2383.91,125,109.6591,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,625000,Humanoid-v5,42
160.3502,4817.92,3059.81,126,100.0058,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,630000,Humanoid-v5,42
168.9673,4603.06,2422.48,127,107.9491,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,635000,Humanoid-v5,42
164.1739,4945.59,2252.65,128,100.7049,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,640000,Humanoid-v5,42
173.0089,4567.57,1482.61,129,103.988,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,645000,Humanoid-v5,42
163.0469,5048.67,3767.13,130,98.4155,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,650000,Humanoid-v5,42
181.2992,4889.04,3086.19,131,106.2594,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,655000,Humanoid-v5,42
162.3685,5084.61,2829.52,132,100.1712,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,660000,Humanoid-v5,42
167.0292,5037.22,3320.56,133,107.7635,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,665000,Humanoid-v5,42
175.8388,4987.97,2681.11,134,110.6502,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,670000,Humanoid-v5,42
169.9437,4838.24,2958.16,135,109.5672,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,675000,Humanoid-v5,42
163.8868,5025.21,2946.08,136,100.0199,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,680000,Humanoid-v5,42
161.1254,5036.68,2596.17,137,100.6198,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,685000,Humanoid-v5,42
157.8288,4833.89,4075.11,138,101.8784,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,690000,Humanoid-v5,42
172.0079,5086.11,4382.63,139,107.7569,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,695000,Humanoid-v5,42
168.0401,4825.07,2144.68,140,102.521,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,700000,Humanoid-v5,42
165.4033,4975.6,3932.99,141,108.8598,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,705000,Humanoid-v5,42
175.915,4885.21,1470.42,142,106.0649,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,710000,Humanoid-v5,42
171.5138,5065.81,4526.71,143,108.8661,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,715000,Humanoid-v5,42
169.8105,4762.02,3945.97,144,108.1606,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,720000,Humanoid-v5,42
167.3456,5100.06,3434.4,145,111.1144,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,725000,Humanoid-v5,42
161.9678,4874.33,4383.7,146,103.6981,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,730000,Humanoid-v5,42
170.2028,4958.31,2846.9,147,113.7313,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,735000,Humanoid-v5,42
165.3084,5040.2,3668.18,148,101.4849,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,740000,Humanoid-v5,42
167.569,4950.87,3621.0,149,106.7905,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,745000,Humanoid-v5,42
176.9249,4849.83,3984.18,150,104.598,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,750000,Humanoid-v5,42
167.2664,4933.52,3675.25,151,105.2268,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,755000,Humanoid-v5,42
169.3862,5075.54,2358.46,152,109.0166,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,760000,Humanoid-v5,42
167.2603,5094.43,3786.48,153,104.4022,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,765000,Humanoid-v5,42
171.0046,4245.58,2492.33,154,110.2239,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,770000,Humanoid-v5,42
169.2739,4927.0,3472.75,155,111.0599,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,775000,Humanoid-v5,42
189.1654,4073.87,2048.47,156,120.7145,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,780000,Humanoid-v5,42
163.2929,4678.19,3104.9,157,105.3788,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,785000,Humanoid-v5,42
162.9019,4645.31,2864.69,158,105.2412,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,790000,Humanoid-v5,42
188.1539,2644.89,1819.03,159,107.4529,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,795000,Humanoid-v5,42
164.5409,4519.13,1674.6,160,103.6597,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,800000,Humanoid-v5,42
172.7497,4245.04,3680.4,161,112.1774,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,805000,Humanoid-v5,42
168.1427,4853.55,3885.0,162,108.9517,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,810000,Humanoid-v5,42
181.9573,4444.13,3992.51,163,110.6336,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,815000,Humanoid-v5,42
173.4731,4307.94,4453.98,164,110.1045,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,820000,Humanoid-v5,42
163.124,3918.01,2820.93,165,110.6404,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,825000,Humanoid-v5,42
181.9177,4445.97,3225.59,166,109.5216,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,830000,Humanoid-v5,42
175.3015,4847.31,3450.18,167,114.6703,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,835000,Humanoid-v5,42
184.8146,4427.68,1274.1,168,119.2765,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,840000,Humanoid-v5,42
167.7803,5036.87,2772.47,169,111.3435,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,845000,Humanoid-v5,42
170.165,4364.88,2474.86,170,115.8664,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,850000,Humanoid-v5,42
178.0185,4328.72,2246.46,171,114.3702,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,855000,Humanoid-v5,42
170.3209,5063.51,2113.92,172,106.3502,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,860000,Humanoid-v5,42
170.7848,4738.36,2668.66,173,110.1422,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,865000,Humanoid-v5,42
173.5284,4803.48,3823.12,174,115.1015,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,870000,Humanoid-v5,42
167.613,4742.41,2715.66,175,110.8768,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,875000,Humanoid-v5,42
172.0265,4881.1,4373.43,176,111.7763,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,880000,Humanoid-v5,42
178.5591,4755.38,3038.03,177,117.3541,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,885000,Humanoid-v5,42
168.2918,5005.93,2699.92,178,117.1461,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,890000,Humanoid-v5,42
194.7052,4084.01,1795.42,179,119.8886,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,895000,Humanoid-v5,42
167.5233,4653.62,2956.2,180,111.9943,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,900000,Humanoid-v5,42
177.0531,4416.33,1762.04,181,112.4492,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,905000,Humanoid-v5,42
169.9012,4881.93,2638.96,182,116.4645,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,910000,Humanoid-v5,42
181.1598,3911.73,2373.71,183,122.0953,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,915000,Humanoid-v5,42
174.7825,4446.27,3383.21,184,107.7385,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,920000,Humanoid-v5,42
179.8616,3288.07,748.87,185,121.5038,4,0.1,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_26_q4_seed42_qstd0.1,925000,Humanoid-v5,42
