Real Det Return,Running Update Time,Running Forward KL,Itration,Running Reverse KL,Reward Loss,Running Env Steps,Real Sto Return,q,clip,folder,episode,environment,seed
3174.48,57,17.3825,57,15.545,-474.919189453125,285000,3105.97,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,285000,Hopper-v5,456
3258.4,58,17.4017,58,19.2581,-724.4375610351562,290000,2846.64,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,290000,Hopper-v5,456
3209.61,59,17.4326,59,16.532,-584.6258544921875,295000,2303.65,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,295000,Hopper-v5,456
3221.43,60,16.678,60,14.4535,-546.8429565429688,300000,2726.85,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,300000,Hopper-v5,456
3274.4,61,17.4068,61,15.2048,-575.2626953125,305000,2958.66,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,305000,Hopper-v5,456
3303.42,62,17.6459,62,18.6633,-975.13232421875,310000,1448.98,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,310000,Hopper-v5,456
3214.98,63,17.2221,63,15.4208,-459.9513854980469,315000,3216.94,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,315000,Hopper-v5,456
3206.47,64,17.1602,64,14.808,-630.3607788085938,320000,2894.51,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,320000,Hopper-v5,456
3273.26,65,17.2452,65,15.189,-659.1459350585938,325000,2498.48,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,325000,Hopper-v5,456
3254.33,66,16.5504,66,13.8169,-525.3715209960938,330000,2808.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,330000,Hopper-v5,456
3241.56,67,16.0756,67,13.471,-516.2864379882812,335000,3138.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,335000,Hopper-v5,456
3286.2,68,17.719,68,17.4418,-938.8253173828124,340000,1753.81,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,340000,Hopper-v5,456
3224.53,69,16.3458,69,14.2209,-463.6797180175781,345000,3218.06,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,345000,Hopper-v5,456
3291.42,70,16.8447,70,13.6192,-544.480224609375,350000,3267.73,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,350000,Hopper-v5,456
3252.74,71,17.2484,71,14.7962,-597.3060913085938,355000,2819.05,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,355000,Hopper-v5,456
3312.6,72,16.4241,72,14.0876,-587.0972900390625,360000,2241.69,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,360000,Hopper-v5,456
3283.79,73,16.658,73,14.1203,-634.5226440429688,365000,3006.71,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,365000,Hopper-v5,456
3308.36,74,15.9828,74,13.1569,-542.887939453125,370000,2871.45,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,370000,Hopper-v5,456
3300.55,75,16.3434,75,13.2139,-587.7141723632812,375000,2939.23,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,375000,Hopper-v5,456
3260.61,76,16.8797,76,13.4702,-640.1578369140625,380000,2870.58,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,380000,Hopper-v5,456
3284.42,77,15.7143,77,13.6924,-496.4652099609375,385000,3283.34,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,385000,Hopper-v5,456
3259.93,78,16.1937,78,14.2783,-540.7391357421875,390000,3248.34,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,390000,Hopper-v5,456
3294.43,79,16.4811,79,12.2222,-659.9259033203125,395000,2415.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,395000,Hopper-v5,456
3285.12,80,16.2944,80,13.5746,-566.140869140625,400000,3231.05,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,400000,Hopper-v5,456
3274.73,81,16.4367,81,13.3598,-615.4881591796875,405000,3034.59,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,405000,Hopper-v5,456
3317.03,82,16.4754,82,18.5523,-766.1468505859375,410000,2233.31,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,410000,Hopper-v5,456
3262.64,83,16.389,83,13.418,-598.2669677734375,415000,3141.69,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,415000,Hopper-v5,456
3285.63,84,16.3214,84,13.6754,-568.2509765625,420000,3024.75,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,420000,Hopper-v5,456
3246.85,85,16.1806,85,14.4718,-597.0682373046875,425000,3236.57,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,425000,Hopper-v5,456
3281.82,86,16.738,86,13.4718,-831.2562255859375,430000,2635.33,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,430000,Hopper-v5,456
3289.8,87,16.4949,87,13.351,-689.2244262695312,435000,3197.5,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,435000,Hopper-v5,456
3230.99,88,16.1669,88,13.7186,-607.8681640625,440000,3225.34,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,440000,Hopper-v5,456
3255.64,89,16.1989,89,13.8127,-651.476318359375,445000,3253.41,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,445000,Hopper-v5,456
3303.41,90,16.1371,90,13.0345,-629.1201171875,450000,2944.35,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,450000,Hopper-v5,456
3303.78,91,16.1902,91,13.8825,-652.9201049804688,455000,3306.9,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,455000,Hopper-v5,456
3327.25,92,15.6109,92,13.8069,-588.6373291015625,460000,3324.01,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,460000,Hopper-v5,456
3310.41,93,16.3167,93,13.3192,-754.9564819335938,465000,2796.95,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,465000,Hopper-v5,456
3263.07,94,15.6905,94,13.5382,-703.93017578125,470000,3250.76,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,470000,Hopper-v5,456
3290.8,95,15.6528,95,14.3031,-664.1986694335938,475000,3283.79,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,475000,Hopper-v5,456
3317.0,96,15.4496,96,13.8989,-684.1326904296875,480000,3304.22,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,480000,Hopper-v5,456
3257.99,97,16.0057,97,14.0046,-698.5662231445312,485000,3226.88,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,485000,Hopper-v5,456
3354.53,98,15.3425,98,16.4061,-685.0067749023438,490000,2875.38,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,490000,Hopper-v5,456
3313.51,99,15.2458,99,13.4322,-722.9093017578125,495000,3194.89,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,495000,Hopper-v5,456
3315.73,100,15.7454,100,13.9296,-743.0328369140625,500000,3255.41,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,500000,Hopper-v5,456
3319.34,101,14.4554,101,12.8413,-694.0463256835938,505000,3316.84,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,505000,Hopper-v5,456
3340.91,102,15.0851,102,12.8853,-674.0655517578125,510000,3166.45,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,510000,Hopper-v5,456
3348.94,103,14.9047,103,13.4402,-697.0142211914062,515000,3340.48,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,515000,Hopper-v5,456
3293.31,104,14.8692,104,12.7925,-693.3338012695312,520000,3310.18,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,520000,Hopper-v5,456
3298.34,105,14.9959,105,12.437,-738.4595947265625,525000,3241.54,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,525000,Hopper-v5,456
3321.96,106,15.0515,106,13.3477,-712.4614868164062,530000,3317.5,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,530000,Hopper-v5,456
3287.35,107,15.2672,107,13.5096,-752.8023071289062,535000,3279.56,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,535000,Hopper-v5,456
3306.46,108,14.3268,108,11.9971,-698.6434936523438,540000,3283.47,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,540000,Hopper-v5,456
3355.2,109,14.7882,109,12.0381,-768.8090209960938,545000,3173.05,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,545000,Hopper-v5,456
3305.96,110,14.5216,110,12.4918,-700.1256713867188,550000,3315.46,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,550000,Hopper-v5,456
3336.19,111,14.7248,111,12.3243,-737.9259643554688,555000,3336.16,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,555000,Hopper-v5,456
3252.36,112,14.6933,112,12.1183,-799.231201171875,560000,3185.87,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,560000,Hopper-v5,456
3296.97,113,15.0993,113,12.6967,-830.0986328125,565000,3128.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,565000,Hopper-v5,456
980.57,114,16.5703,114,23.5314,-1128.1337890625,570000,2472.38,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,570000,Hopper-v5,456
3259.2,115,15.1829,115,13.611,-810.187255859375,575000,3258.42,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,575000,Hopper-v5,456
3333.98,116,14.6643,116,12.9503,-728.6470947265625,580000,3347.63,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,580000,Hopper-v5,456
3349.42,117,15.5478,117,14.0784,-925.1056518554688,585000,3325.64,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,585000,Hopper-v5,456
3333.27,118,15.1067,118,15.8578,-826.9651489257812,590000,3292.89,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,590000,Hopper-v5,456
3322.46,119,14.9961,119,13.3421,-771.1312255859375,595000,3249.04,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,595000,Hopper-v5,456
3328.71,120,14.9513,120,12.4721,-873.5974731445312,600000,3023.43,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,600000,Hopper-v5,456
3362.38,121,15.3304,121,13.3048,-931.0716552734376,605000,3290.22,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,605000,Hopper-v5,456
3356.44,122,14.7694,122,18.3529,-925.8046875,610000,3351.95,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,610000,Hopper-v5,456
3328.31,123,14.2023,123,12.6017,-808.9688720703125,615000,3326.04,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,615000,Hopper-v5,456
3361.94,124,14.8175,124,13.121,-797.8826293945312,620000,3345.01,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,620000,Hopper-v5,456
3329.12,125,14.4964,125,12.5677,-886.507568359375,625000,3205.77,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,625000,Hopper-v5,456
3371.39,126,14.5478,126,13.1905,-897.2417602539062,630000,3312.54,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,630000,Hopper-v5,456
3356.82,127,15.032,127,14.0391,-937.6719360351562,635000,3235.46,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,635000,Hopper-v5,456
3282.62,128,14.1715,128,12.2594,-925.8525390625,640000,3271.59,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,640000,Hopper-v5,456
3359.38,129,13.9816,129,12.5281,-826.1121826171875,645000,3332.6,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,645000,Hopper-v5,456
3350.37,130,14.2595,130,11.923,-875.8951416015625,650000,3200.36,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,650000,Hopper-v5,456
3346.66,131,14.332,131,13.1057,-877.7747802734375,655000,3337.26,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,655000,Hopper-v5,456
3346.78,132,14.1658,132,12.3952,-772.8922729492188,660000,3141.21,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,660000,Hopper-v5,456
3385.23,133,13.842,133,12.5603,-824.4234008789062,665000,3372.99,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,665000,Hopper-v5,456
3355.57,134,13.8449,134,12.4871,-904.0911865234376,670000,3227.71,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,670000,Hopper-v5,456
3377.7,135,13.8251,135,12.5467,-855.8445434570312,675000,3338.35,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,675000,Hopper-v5,456
3361.34,136,14.8762,136,12.8781,-898.524658203125,680000,3330.31,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,680000,Hopper-v5,456
3369.09,137,13.8521,137,12.3027,-922.182861328125,685000,3357.48,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,685000,Hopper-v5,456
3337.37,138,14.3388,138,12.4413,-918.7704467773438,690000,3184.32,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,690000,Hopper-v5,456
3419.63,139,14.3815,139,11.7086,-909.6302490234376,695000,3111.54,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,695000,Hopper-v5,456
3378.13,140,14.7495,140,13.5995,-1003.788818359375,700000,3310.95,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,700000,Hopper-v5,456
3370.73,141,14.1486,141,11.7731,-1041.5765380859375,705000,3287.55,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,705000,Hopper-v5,456
3393.78,142,13.8396,142,12.5795,-877.6406860351562,710000,3302.82,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,710000,Hopper-v5,456
3376.86,143,14.0434,143,12.5354,-990.2120971679688,715000,3361.66,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,715000,Hopper-v5,456
3407.89,144,13.456,144,12.3428,-900.5416870117188,720000,3391.68,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,720000,Hopper-v5,456
3404.0,145,13.7401,145,12.5392,-932.0147705078124,725000,3396.22,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,725000,Hopper-v5,456
3399.88,146,14.8216,146,11.6185,-982.1767578125,730000,3021.76,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,730000,Hopper-v5,456
3374.57,147,14.4703,147,12.238,-977.5493774414062,735000,3077.16,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,735000,Hopper-v5,456
3377.85,148,13.6475,148,13.5187,-1015.3980102539062,740000,3123.95,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,740000,Hopper-v5,456
3322.3,149,14.7209,149,14.3989,-1092.461669921875,745000,3312.92,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,745000,Hopper-v5,456
3370.19,150,14.3193,150,13.1663,-1006.256591796875,750000,3348.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,750000,Hopper-v5,456
3407.63,151,13.8746,151,11.8096,-1018.47998046875,755000,3374.36,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,755000,Hopper-v5,456
3374.05,152,13.845,152,12.2351,-999.4655151367188,760000,3323.25,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,760000,Hopper-v5,456
3353.23,153,13.9595,153,12.374,-1065.36474609375,765000,3323.02,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,765000,Hopper-v5,456
3365.94,154,14.2676,154,13.04,-1110.8626708984375,770000,3197.15,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,770000,Hopper-v5,456
3366.24,155,13.7898,155,12.3139,-975.9066162109376,775000,3362.06,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,775000,Hopper-v5,456
3385.94,156,14.1271,156,11.4947,-1180.1888427734375,780000,3177.97,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,780000,Hopper-v5,456
3380.63,157,13.828,157,12.4254,-1051.3380126953125,785000,3367.38,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,785000,Hopper-v5,456
3391.24,158,14.5367,158,12.8071,-1255.1448974609375,790000,3325.78,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,790000,Hopper-v5,456
3400.01,159,13.5684,159,11.707,-1104.6510009765625,795000,3296.01,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,795000,Hopper-v5,456
3381.53,160,13.6023,160,11.9084,-1103.63037109375,800000,3324.0,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,800000,Hopper-v5,456
3381.45,161,14.0816,161,13.1018,-1180.2777099609375,805000,3273.56,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,805000,Hopper-v5,456
3392.37,162,13.6921,162,13.4338,-1175.117431640625,810000,3394.34,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,810000,Hopper-v5,456
3364.77,163,13.753,163,12.1929,-1172.84619140625,815000,3272.37,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,815000,Hopper-v5,456
3397.11,164,13.7153,164,11.7595,-1121.2835693359375,820000,3400.04,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,820000,Hopper-v5,456
3397.38,165,13.3787,165,11.6369,-1092.8502197265625,825000,3392.05,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,825000,Hopper-v5,456
3385.03,166,13.9626,166,11.7796,-1269.9014892578125,830000,3089.7,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,830000,Hopper-v5,456
3422.64,167,13.6741,167,12.2071,-1192.0777587890625,835000,3346.92,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,835000,Hopper-v5,456
3391.55,168,14.156,168,12.054,-1191.6466064453125,840000,3337.44,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,840000,Hopper-v5,456
3408.86,169,13.715,169,12.5179,-1105.043701171875,845000,3395.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,845000,Hopper-v5,456
3393.31,170,13.7739,170,11.7295,-1197.492919921875,850000,3401.0,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,850000,Hopper-v5,456
3385.05,171,14.2657,171,11.9853,-1247.9927978515625,855000,3262.57,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,855000,Hopper-v5,456
3425.85,172,13.4778,172,12.285,-1083.540283203125,860000,3348.58,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,860000,Hopper-v5,456
3373.01,173,13.4261,173,12.1295,-1122.653564453125,865000,3363.02,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,865000,Hopper-v5,456
3395.41,174,14.4847,174,11.746,-1268.06298828125,870000,3293.32,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,870000,Hopper-v5,456
3386.27,175,14.3764,175,13.3605,-1261.4986572265625,875000,3384.17,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,875000,Hopper-v5,456
3399.95,176,13.1049,176,11.7807,-1157.6878662109375,880000,3376.51,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,880000,Hopper-v5,456
3406.35,177,13.7945,177,11.7128,-1258.241455078125,885000,3380.93,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,885000,Hopper-v5,456
3392.76,178,13.0117,178,11.9804,-1221.8824462890625,890000,3391.32,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,890000,Hopper-v5,456
3407.81,179,13.4111,179,11.8397,-1258.2760009765625,895000,3403.03,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,895000,Hopper-v5,456
3410.86,180,13.3219,180,11.7959,-1219.4984130859375,900000,3392.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,900000,Hopper-v5,456
3399.9,181,13.2283,181,19.9636,-1357.708251953125,905000,3384.71,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,905000,Hopper-v5,456
3379.21,182,13.1034,182,12.3378,-1234.92626953125,910000,3368.39,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,910000,Hopper-v5,456
3404.94,183,13.8448,183,12.7256,-1334.8221435546875,915000,3397.19,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,915000,Hopper-v5,456
3404.95,184,13.6284,184,12.772,-1313.7705078125,920000,3395.03,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,920000,Hopper-v5,456
3360.73,185,13.7536,185,12.1725,-1331.9842529296875,925000,3364.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,925000,Hopper-v5,456
3412.63,186,13.5424,186,12.1281,-1221.57666015625,930000,3336.38,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,930000,Hopper-v5,456
3423.07,187,12.9408,187,12.0029,-1327.0091552734375,935000,3405.82,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,935000,Hopper-v5,456
3380.73,188,13.3466,188,13.3585,-1425.774169921875,940000,3376.17,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,940000,Hopper-v5,456
3411.93,189,13.2045,189,11.9203,-1274.0364990234375,945000,3294.21,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,945000,Hopper-v5,456
3397.96,190,13.9285,190,13.7385,-1507.5064697265625,950000,3275.08,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,950000,Hopper-v5,456
3416.85,191,12.8835,191,12.9961,-1347.1910400390625,955000,3407.69,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,955000,Hopper-v5,456
3410.94,192,13.313,192,11.9513,-1351.08203125,960000,3365.36,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_56_q4_seed456_qstd0.1,960000,Hopper-v5,456
