Running Forward KL,Itration,Running Env Steps,Real Sto Return,Reward Loss,Running Reverse KL,Running Update Time,Real Det Return,q,clip,folder,episode,environment,seed
30.5298,99,495000,1001.1,-3234.826171875,16.4082,99,963.73,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,495000,Hopper-v5,789
29.3965,100,500000,319.92,-3359.4658203125,55.6196,100,328.94,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,500000,Hopper-v5,789
30.6254,101,505000,505.26,-3732.74365234375,21.8625,101,401.63,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,505000,Hopper-v5,789
29.9578,102,510000,258.05,-4109.14306640625,35.4529,102,257.34,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,510000,Hopper-v5,789
29.9509,103,515000,302.25,-3980.347900390625,26.0421,103,289.37,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,515000,Hopper-v5,789
30.2199,104,520000,366.59,-3888.490478515625,82.8527,104,437.57,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,520000,Hopper-v5,789
30.7166,105,525000,405.25,-4215.92822265625,27.2939,105,472.09,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,525000,Hopper-v5,789
30.2329,106,530000,648.22,-2899.610595703125,14.3445,106,645.49,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,530000,Hopper-v5,789
29.0467,107,535000,355.12,-3076.435302734375,27.1963,107,354.45,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,535000,Hopper-v5,789
30.2601,108,540000,318.99,-3342.39599609375,16.9039,108,337.82,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,540000,Hopper-v5,789
32.0773,109,545000,165.03,-3939.08740234375,157.1572,109,148.17,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,545000,Hopper-v5,789
30.9106,110,550000,157.37,-4178.88427734375,174.8676,110,167.03,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,550000,Hopper-v5,789
29.4807,111,555000,350.94,-3578.77294921875,17.9178,111,371.2,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,555000,Hopper-v5,789
29.0151,112,560000,490.57,-3580.096923828125,54.9015,112,579.29,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,560000,Hopper-v5,789
29.5601,113,565000,428.73,-3460.687744140625,92.7913,113,460.42,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,565000,Hopper-v5,789
30.2237,114,570000,381.32,-4320.66162109375,107.0113,114,351.13,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,570000,Hopper-v5,789
29.4001,115,575000,741.7,-3591.6357421875,47.95,115,755.77,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,575000,Hopper-v5,789
30.2964,116,580000,903.98,-2679.610107421875,26.5733,116,991.84,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,580000,Hopper-v5,789
30.0171,117,585000,928.49,-2251.656005859375,20.53,117,1142.39,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,585000,Hopper-v5,789
29.5293,118,590000,920.02,-2801.96044921875,28.1202,118,761.54,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,590000,Hopper-v5,789
31.1899,119,595000,1135.38,-2654.851806640625,15.0077,119,1125.14,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,595000,Hopper-v5,789
31.795,120,600000,1090.88,-3042.602294921875,18.6251,120,1081.04,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,600000,Hopper-v5,789
30.6314,121,605000,1117.56,-2683.103271484375,23.8859,121,1108.64,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,605000,Hopper-v5,789
30.8988,122,610000,1164.98,-2749.08837890625,15.0123,122,1186.96,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,610000,Hopper-v5,789
29.7584,123,615000,964.55,-2517.55810546875,13.2832,123,974.54,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,615000,Hopper-v5,789
30.3114,124,620000,997.41,-2925.28662109375,29.0818,124,947.36,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,620000,Hopper-v5,789
28.7953,125,625000,1126.62,-2774.083251953125,16.3746,125,1074.17,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,625000,Hopper-v5,789
30.7713,126,630000,232.4,-4748.96630859375,181.3862,126,252.52,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,630000,Hopper-v5,789
30.2843,127,635000,216.99,-4595.1220703125,166.9393,127,200.84,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,635000,Hopper-v5,789
29.7495,128,640000,524.96,-4234.86865234375,114.6567,128,620.38,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,640000,Hopper-v5,789
31.5458,129,645000,446.73,-4400.32177734375,89.4019,129,522.17,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,645000,Hopper-v5,789
33.1023,130,650000,117.12,-5361.91943359375,213.0172,130,104.39,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,650000,Hopper-v5,789
31.1561,131,655000,277.43,-4752.98193359375,140.4769,131,330.13,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,655000,Hopper-v5,789
32.8121,132,660000,258.3,-5240.47314453125,175.6089,132,263.93,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,660000,Hopper-v5,789
31.5615,133,665000,1555.85,-3406.49365234375,16.8648,133,1552.39,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,665000,Hopper-v5,789
29.1094,134,670000,917.31,-4134.69873046875,49.7116,134,885.04,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,670000,Hopper-v5,789
29.0548,135,675000,454.53,-4575.400390625,45.5995,135,458.35,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,675000,Hopper-v5,789
28.8259,136,680000,614.57,-4619.1953125,65.3147,136,577.21,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,680000,Hopper-v5,789
29.1552,137,685000,1495.43,-3332.8984375,14.0245,137,1681.08,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,685000,Hopper-v5,789
29.4476,138,690000,590.67,-4755.4052734375,52.5213,138,550.17,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,690000,Hopper-v5,789
32.0045,139,695000,306.3,-5433.12744140625,157.7591,139,325.39,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,695000,Hopper-v5,789
29.0399,140,700000,1377.47,-3417.850341796875,13.4008,140,1455.3,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,700000,Hopper-v5,789
28.3143,141,705000,1069.82,-3492.86181640625,15.8363,141,1221.89,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,705000,Hopper-v5,789
29.3037,142,710000,721.48,-4441.228515625,39.7201,142,639.58,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,710000,Hopper-v5,789
28.7566,143,715000,1337.15,-3764.625244140625,19.3914,143,1434.23,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,715000,Hopper-v5,789
28.9441,144,720000,988.8,-4198.12060546875,34.4148,144,1008.61,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,720000,Hopper-v5,789
28.3506,145,725000,1118.49,-3552.303955078125,30.0931,145,974.3,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,725000,Hopper-v5,789
28.2243,146,730000,1201.53,-3798.127685546875,19.9296,146,1001.71,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,730000,Hopper-v5,789
29.2423,147,735000,662.07,-4289.40771484375,39.2677,147,486.47,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,735000,Hopper-v5,789
29.8948,148,740000,500.14,-4970.876953125,67.8151,148,493.45,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,740000,Hopper-v5,789
28.6205,149,745000,642.9,-4758.6640625,48.2265,149,801.32,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,745000,Hopper-v5,789
30.1537,150,750000,570.79,-5154.330078125,49.0056,150,510.55,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,750000,Hopper-v5,789
28.9436,151,755000,1346.74,-3422.398681640625,17.3764,151,1214.48,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,755000,Hopper-v5,789
28.8745,152,760000,559.53,-4309.43359375,26.6465,152,586.98,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,760000,Hopper-v5,789
28.7679,153,765000,709.47,-4397.93115234375,50.5486,153,726.64,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,765000,Hopper-v5,789
29.4103,154,770000,1285.81,-3218.2744140625,12.6652,154,1208.39,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,770000,Hopper-v5,789
29.4561,155,775000,834.85,-5013.02783203125,54.797,155,861.59,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,775000,Hopper-v5,789
29.9744,156,780000,1496.37,-3635.809814453125,15.0223,156,1516.45,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,780000,Hopper-v5,789
29.3026,157,785000,912.73,-4385.81787109375,32.9222,157,928.24,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,785000,Hopper-v5,789
30.0184,158,790000,1350.26,-4162.73046875,31.045,158,1401.03,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,790000,Hopper-v5,789
30.9079,159,795000,1123.91,-4235.9365234375,15.4226,159,1122.98,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,795000,Hopper-v5,789
27.5426,160,800000,1656.99,-3329.59765625,14.5006,160,1498.13,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,800000,Hopper-v5,789
29.9353,161,805000,1160.28,-3907.595947265625,22.0569,161,1140.43,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,805000,Hopper-v5,789
29.6854,162,810000,1207.66,-3984.91015625,14.1779,162,1189.51,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,810000,Hopper-v5,789
29.6842,163,815000,1288.38,-4360.8994140625,15.8406,163,1330.05,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,815000,Hopper-v5,789
26.343,164,820000,1347.18,-3760.36083984375,18.1906,164,1441.09,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,820000,Hopper-v5,789
28.3183,165,825000,1951.82,-2772.781494140625,13.4856,165,1882.76,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,825000,Hopper-v5,789
28.4778,166,830000,1609.86,-3473.831787109375,13.108,166,1600.23,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,830000,Hopper-v5,789
28.5856,167,835000,1226.97,-3950.004638671875,25.8487,167,1402.4,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,835000,Hopper-v5,789
31.3675,168,840000,1191.72,-3972.767578125,14.9918,168,1144.32,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,840000,Hopper-v5,789
28.0472,169,845000,1499.48,-4073.9423828125,32.7287,169,1324.95,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,845000,Hopper-v5,789
29.7905,170,850000,1168.91,-4185.900390625,21.3343,170,1161.51,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,850000,Hopper-v5,789
28.9264,171,855000,1111.88,-4506.89794921875,15.7495,171,1048.59,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,855000,Hopper-v5,789
29.3541,172,860000,945.05,-5352.38232421875,19.4017,172,1049.64,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,860000,Hopper-v5,789
26.8696,173,865000,1113.64,-5412.41064453125,55.6884,173,985.63,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,865000,Hopper-v5,789
28.0584,174,870000,987.63,-5689.697265625,48.5511,174,891.24,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,870000,Hopper-v5,789
30.2348,175,875000,519.88,-6791.4443359375,88.0102,175,474.84,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,875000,Hopper-v5,789
30.2644,176,880000,939.61,-5749.2216796875,39.729,176,809.81,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,880000,Hopper-v5,789
28.9531,177,885000,1306.38,-5077.1591796875,26.0034,177,1321.44,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,885000,Hopper-v5,789
25.3399,178,890000,1383.62,-4497.20263671875,21.5877,178,1376.81,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,890000,Hopper-v5,789
26.6532,179,895000,1274.49,-4810.35302734375,19.2054,179,1246.76,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,895000,Hopper-v5,789
30.6888,180,900000,1051.92,-5395.79931640625,20.3176,180,1043.87,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,900000,Hopper-v5,789
30.1973,181,905000,1171.18,-5684.0703125,25.442,181,1206.99,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,905000,Hopper-v5,789
28.5342,182,910000,1844.13,-3299.09912109375,17.2989,182,1741.56,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,910000,Hopper-v5,789
29.3471,183,915000,1483.76,-4079.895263671875,15.7435,183,1523.72,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,915000,Hopper-v5,789
30.3071,184,920000,1000.53,-5460.1044921875,58.6623,184,1049.71,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,920000,Hopper-v5,789
31.9079,185,925000,861.96,-5971.365234375,32.945,185,928.2,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,925000,Hopper-v5,789
31.5253,186,930000,1247.14,-4536.10498046875,18.6177,186,1372.29,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,930000,Hopper-v5,789
29.8807,187,935000,1177.93,-4411.9794921875,41.4431,187,1196.7,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,935000,Hopper-v5,789
32.5978,188,940000,311.81,-7905.98486328125,186.0261,188,401.95,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,940000,Hopper-v5,789
29.1388,189,945000,714.55,-7014.37060546875,152.2101,189,647.52,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,945000,Hopper-v5,789
30.2637,190,950000,1266.43,-5065.37548828125,38.362,190,1411.46,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,950000,Hopper-v5,789
28.9988,191,955000,796.4,-4341.62744140625,15.5083,191,859.79,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,955000,Hopper-v5,789
29.9948,192,960000,814.43,-5966.5654296875,90.4678,192,823.56,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,960000,Hopper-v5,789
26.7732,193,965000,820.55,-6496.13232421875,87.01,193,940.57,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,965000,Hopper-v5,789
27.2697,194,970000,1005.04,-5499.63427734375,64.7728,194,824.19,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,970000,Hopper-v5,789
28.2249,195,975000,873.65,-4962.0205078125,29.1896,195,828.98,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,975000,Hopper-v5,789
30.2124,196,980000,1138.5,-4002.646728515625,16.7281,196,1148.45,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,980000,Hopper-v5,789
28.8294,197,985000,1084.23,-4533.19921875,16.2012,197,1121.68,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,985000,Hopper-v5,789
27.0617,198,990000,1038.48,-6437.01220703125,53.9457,198,893.41,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,990000,Hopper-v5,789
24.5568,199,995000,1309.69,-4223.93408203125,21.7458,199,1488.1,4,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_09_q4_seed789,995000,Hopper-v5,789
32.8976,0,0,195.09,-1343.9744873046875,15.727,0,192.53,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,0,Hopper-v5,1024
32.2138,1,5000,229.57,-1524.5157470703125,20.5798,1,235.03,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,5000,Hopper-v5,1024
32.0251,2,10000,204.61,-1544.911376953125,19.6359,2,201.83,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,10000,Hopper-v5,1024
30.5124,3,15000,255.4,-1202.642333984375,14.2641,3,240.71,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,15000,Hopper-v5,1024
29.261,4,20000,306.85,-1667.7879638671875,24.3809,4,302.55,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,20000,Hopper-v5,1024
30.3633,5,25000,297.2,-1272.892578125,13.9281,5,300.21,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,25000,Hopper-v5,1024
31.4282,6,30000,244.28,-892.109375,17.309,6,243.31,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,30000,Hopper-v5,1024
29.6429,7,35000,21.18,-1378.6162109375,17.0255,7,20.16,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,35000,Hopper-v5,1024
29.9847,8,40000,514.1,-1075.617431640625,49.5126,8,574.39,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,40000,Hopper-v5,1024
28.8651,9,45000,483.95,-1330.228515625,25.8671,9,319.97,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,45000,Hopper-v5,1024
28.8644,10,50000,418.69,-1093.9090576171875,40.0527,10,376.6,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,50000,Hopper-v5,1024
27.9534,11,55000,805.88,-1461.83056640625,51.8161,11,807.63,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,55000,Hopper-v5,1024
27.0509,12,60000,829.03,-1334.6619873046875,29.257,12,953.91,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,60000,Hopper-v5,1024
27.8168,13,65000,333.22,-1418.332275390625,23.1717,13,536.33,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,65000,Hopper-v5,1024
27.2384,14,70000,485.0,-1483.7364501953125,26.8792,14,391.45,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,70000,Hopper-v5,1024
27.1816,15,75000,1408.75,-1208.9622802734375,17.3755,15,2300.44,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,75000,Hopper-v5,1024
27.1565,16,80000,231.5,-1859.7847900390625,17.0277,16,232.22,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,80000,Hopper-v5,1024
28.8443,17,85000,576.7,-1632.3734130859375,17.4783,17,292.55,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,85000,Hopper-v5,1024
26.4514,18,90000,1630.57,-1088.57470703125,13.7199,18,1441.68,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,90000,Hopper-v5,1024
25.5582,19,95000,1155.74,-966.0321044921876,12.0936,19,876.02,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,95000,Hopper-v5,1024
23.7463,20,100000,2106.75,-682.76318359375,12.0597,20,2689.92,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,100000,Hopper-v5,1024
25.1325,21,105000,2862.99,-453.34521484375,15.1869,21,1706.48,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,105000,Hopper-v5,1024
24.2047,22,110000,2625.78,-497.1650085449219,13.1031,22,2881.27,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,110000,Hopper-v5,1024
23.6521,23,115000,2018.05,-758.403564453125,18.6066,23,2996.28,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,115000,Hopper-v5,1024
24.0247,24,120000,1778.18,-1302.9542236328125,38.5367,24,901.84,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,120000,Hopper-v5,1024
27.8298,25,125000,922.19,-1685.8043212890625,43.9856,25,995.0,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,125000,Hopper-v5,1024
24.8868,26,130000,1194.15,-1355.434814453125,34.2449,26,972.02,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,130000,Hopper-v5,1024
24.3747,27,135000,1222.12,-1442.7998046875,31.3551,27,1636.66,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,135000,Hopper-v5,1024
26.7669,28,140000,1096.89,-1609.4508056640625,30.1722,28,861.89,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,140000,Hopper-v5,1024
26.2814,29,145000,1706.71,-1219.1500244140625,37.0895,29,904.64,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,145000,Hopper-v5,1024
25.1791,30,150000,1055.22,-1361.31640625,28.7916,30,912.85,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,150000,Hopper-v5,1024
26.1506,31,155000,947.6,-1710.7340087890625,46.3721,31,689.76,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,155000,Hopper-v5,1024
24.5451,32,160000,1441.99,-1104.4490966796875,34.5789,32,1863.28,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,160000,Hopper-v5,1024
24.6789,33,165000,1379.74,-1577.385009765625,30.5964,33,1854.7,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,165000,Hopper-v5,1024
26.4441,34,170000,857.58,-2112.43896484375,32.8225,34,984.25,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,170000,Hopper-v5,1024
25.5655,35,175000,1148.98,-1655.2138671875,22.6498,35,1453.34,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,175000,Hopper-v5,1024
22.4622,36,180000,2474.81,-790.8129272460938,14.1439,36,2505.65,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,180000,Hopper-v5,1024
24.765,37,185000,1324.84,-1837.1656494140625,36.2862,37,2509.75,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,185000,Hopper-v5,1024
25.5517,38,190000,1191.83,-1739.8251953125,46.0022,38,1174.59,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,190000,Hopper-v5,1024
26.0242,39,195000,1011.26,-2078.322265625,28.2969,39,967.61,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,195000,Hopper-v5,1024
24.1193,40,200000,1481.28,-1706.939208984375,41.036,40,2984.28,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,200000,Hopper-v5,1024
25.5112,41,205000,977.1,-2006.60791015625,41.1568,41,843.49,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,205000,Hopper-v5,1024
23.0924,42,210000,1580.73,-1490.0458984375,22.0371,42,1089.61,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,210000,Hopper-v5,1024
25.1113,43,215000,1227.75,-1942.1107177734373,84.0954,43,1125.05,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,215000,Hopper-v5,1024
26.1909,44,220000,1212.68,-2002.1845703125,53.3305,44,1019.31,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,220000,Hopper-v5,1024
26.2404,45,225000,1229.49,-2222.601318359375,71.4893,45,1112.58,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,225000,Hopper-v5,1024
27.4642,46,230000,248.19,-2062.32666015625,57.1413,46,183.54,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,230000,Hopper-v5,1024
24.577,47,235000,1383.62,-1702.8189697265625,59.5717,47,748.35,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,235000,Hopper-v5,1024
24.2896,48,240000,2178.25,-1067.1192626953125,29.4841,48,3114.23,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,240000,Hopper-v5,1024
25.1939,49,245000,1304.63,-1498.79248046875,45.7999,49,1091.96,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,245000,Hopper-v5,1024
24.5083,50,250000,1436.94,-1652.78955078125,37.9797,50,1247.78,2,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_32_q2_seed1024,250000,Hopper-v5,1024
