Running Forward KL,Itration,Running Update Time,Real Det Return,Real Sto Return,Running Env Steps,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
64.3491,124,124,4682.44,4800.67,620000,-28245.255859375,144.7163,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,620000,Humanoid-v5,42
75.1785,125,125,4263.2,4553.38,625000,-32865.7578125,147.5224,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,625000,Humanoid-v5,42
73.1735,126,126,5075.51,4569.96,630000,-32247.44140625,147.6938,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,630000,Humanoid-v5,42
63.9115,127,127,5145.99,4763.14,635000,-33176.01953125,153.0224,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,635000,Humanoid-v5,42
76.3886,128,128,3568.51,4326.03,640000,-34033.0546875,153.8102,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,640000,Humanoid-v5,42
66.4689,129,129,5112.75,4594.39,645000,-31925.78515625,143.9436,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,645000,Humanoid-v5,42
65.0183,130,130,5138.51,4560.91,650000,-32851.4453125,146.4566,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,650000,Humanoid-v5,42
70.4486,131,131,4639.77,4685.07,655000,-35160.92578125,162.6561,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,655000,Humanoid-v5,42
69.8434,132,132,4892.84,4195.54,660000,-34428.859375,145.5766,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,660000,Humanoid-v5,42
67.3086,133,133,4898.0,4654.7,665000,-34309.51171875,145.9036,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,665000,Humanoid-v5,42
60.1831,134,134,4619.97,4463.95,670000,-31403.32421875,135.2154,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,670000,Humanoid-v5,42
65.103,135,135,4437.15,5042.6,675000,-35978.06640625,148.3396,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,675000,Humanoid-v5,42
75.2793,136,136,4933.67,4823.94,680000,-36331.76953125,149.1493,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,680000,Humanoid-v5,42
71.1444,137,137,4813.72,4256.26,685000,-37319.1328125,160.1398,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,685000,Humanoid-v5,42
73.2398,138,138,4559.68,4408.86,690000,-38314.6796875,148.5279,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,690000,Humanoid-v5,42
59.6639,139,139,5093.22,4567.17,695000,-35895.7578125,141.5763,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,695000,Humanoid-v5,42
62.7206,140,140,4124.41,4449.82,700000,-35837.16796875,138.9972,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,700000,Humanoid-v5,42
73.6871,141,141,4540.78,4365.27,705000,-37294.1171875,162.5902,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,705000,Humanoid-v5,42
77.1707,142,142,4648.09,4224.55,710000,-39887.26171875,163.1701,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,710000,Humanoid-v5,42
72.8421,143,143,4849.37,4565.45,715000,-40274.78515625,171.9867,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,715000,Humanoid-v5,42
66.6772,144,144,4798.21,4292.42,720000,-38256.96484375,147.234,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,720000,Humanoid-v5,42
71.3856,145,145,4623.97,4456.52,725000,-39426.2578125,150.9344,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,725000,Humanoid-v5,42
64.1235,146,146,4878.81,4310.56,730000,-36307.234375,140.9801,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,730000,Humanoid-v5,42
70.5665,147,147,4281.42,4203.19,735000,-39923.90234375,165.5104,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,735000,Humanoid-v5,42
74.535,148,148,3974.58,4471.84,740000,-42028.84375,163.6409,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,740000,Humanoid-v5,42
68.1535,149,149,4005.67,4605.31,745000,-42080.27734375,157.5704,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,745000,Humanoid-v5,42
81.1403,150,150,4531.8,3243.86,750000,-45293.20703125,178.275,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,750000,Humanoid-v5,42
83.1313,151,151,3983.19,3889.54,755000,-45489.74609375,180.5356,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,755000,Humanoid-v5,42
85.9124,152,152,4167.69,3456.36,760000,-46112.3828125,181.1248,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,760000,Humanoid-v5,42
58.8214,153,153,5104.15,4763.04,765000,-38861.96484375,139.5028,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,765000,Humanoid-v5,42
71.7789,154,154,4815.18,4751.77,770000,-43921.7265625,154.2845,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,770000,Humanoid-v5,42
68.0355,155,155,4475.38,4929.05,775000,-43591.46875,156.3754,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,775000,Humanoid-v5,42
65.468,156,156,5143.44,4962.44,780000,-41418.55859375,149.3765,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,780000,Humanoid-v5,42
60.7782,157,157,4713.07,4728.94,785000,-42889.80859375,144.9505,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,785000,Humanoid-v5,42
69.9096,158,158,4515.16,4780.29,790000,-43723.86328125,149.4956,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,790000,Humanoid-v5,42
52.5783,159,159,4545.48,5058.88,795000,-42292.53515625,138.9564,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,795000,Humanoid-v5,42
66.7412,160,160,5190.04,5054.24,800000,-46101.0078125,155.0101,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,800000,Humanoid-v5,42
65.4226,161,161,5177.86,4819.83,805000,-45887.16015625,153.5403,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,805000,Humanoid-v5,42
57.3485,162,162,4050.67,4825.9,810000,-43735.0078125,146.607,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,810000,Humanoid-v5,42
66.2005,163,163,4232.78,5008.54,815000,-46381.59765625,155.7104,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,815000,Humanoid-v5,42
59.2301,164,164,4119.24,4586.09,820000,-42489.3125,142.8365,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,820000,Humanoid-v5,42
58.2783,165,165,4894.08,4991.23,825000,-43761.7578125,139.5359,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,825000,Humanoid-v5,42
61.0782,166,166,4444.99,4757.47,830000,-46768.58984375,146.8545,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,830000,Humanoid-v5,42
65.4613,167,167,5170.11,5068.03,835000,-49232.703125,155.5863,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,835000,Humanoid-v5,42
63.0644,168,168,5160.02,5014.28,840000,-48196.2265625,151.8031,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,840000,Humanoid-v5,42
69.6301,169,169,3782.57,5021.41,845000,-49365.06640625,154.9506,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,845000,Humanoid-v5,42
63.9871,170,170,4465.9,4520.83,850000,-48069.9609375,149.0163,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,850000,Humanoid-v5,42
69.6855,171,171,3693.84,4870.88,855000,-49703.40234375,156.3328,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,855000,Humanoid-v5,42
61.7805,172,172,4697.29,4997.03,860000,-50072.62109375,147.393,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,860000,Humanoid-v5,42
58.7175,173,173,5152.45,4882.13,865000,-48960.87890625,147.7999,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,865000,Humanoid-v5,42
57.4,174,174,5133.55,4778.29,870000,-48510.546875,138.9271,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,870000,Humanoid-v5,42
65.9894,175,175,3546.76,4895.48,875000,-53682.546875,151.3765,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,875000,Humanoid-v5,42
61.9653,176,176,4717.08,4983.16,880000,-52167.93359375,153.5589,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,880000,Humanoid-v5,42
66.4083,177,177,4483.73,5006.47,885000,-52540.0703125,146.4736,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,885000,Humanoid-v5,42
62.9176,178,178,3657.13,4923.99,890000,-52934.60546875,151.2554,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,890000,Humanoid-v5,42
55.2036,179,179,4278.52,4463.76,895000,-51880.69140625,148.6123,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,895000,Humanoid-v5,42
61.1528,180,180,4694.83,5001.63,900000,-53344.0,150.895,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,900000,Humanoid-v5,42
65.2372,181,181,4854.4,4847.58,905000,-53702.828125,157.3726,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,905000,Humanoid-v5,42
67.4814,182,182,3571.33,4572.06,910000,-54537.9921875,158.3225,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,910000,Humanoid-v5,42
61.0385,183,183,4667.06,4910.9,915000,-50811.94140625,143.4282,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,915000,Humanoid-v5,42
64.7254,184,184,4046.48,5064.91,920000,-55962.90234375,159.8532,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,920000,Humanoid-v5,42
61.3647,185,185,3295.01,4432.33,925000,-54768.546875,144.2194,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,925000,Humanoid-v5,42
58.8199,186,186,5012.78,4909.83,930000,-54582.1484375,144.2134,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,930000,Humanoid-v5,42
58.7845,187,187,3766.58,4799.7,935000,-55046.19140625,141.8736,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,935000,Humanoid-v5,42
60.5219,188,188,4658.07,4956.82,940000,-55668.62109375,141.58,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,940000,Humanoid-v5,42
57.5883,189,189,5096.92,4982.11,945000,-55467.21875,143.4486,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,945000,Humanoid-v5,42
57.4961,190,190,3841.79,3941.1,950000,-55687.60546875,136.4304,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,950000,Humanoid-v5,42
55.6098,191,191,4674.8,4799.65,955000,-56245.85546875,138.3752,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,955000,Humanoid-v5,42
57.9051,192,192,5062.18,4989.12,960000,-56312.6796875,139.1101,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,960000,Humanoid-v5,42
62.6704,193,193,4868.27,4807.08,965000,-57694.578125,147.9481,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,965000,Humanoid-v5,42
61.0973,194,194,5118.04,4996.42,970000,-58877.83984375,143.8694,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,970000,Humanoid-v5,42
59.1765,195,195,3759.11,4783.24,975000,-60371.61328125,140.7945,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,975000,Humanoid-v5,42
66.6567,196,196,5051.25,4901.26,980000,-62065.859375,150.9511,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,980000,Humanoid-v5,42
56.8557,197,197,5075.6,5004.81,985000,-58111.76171875,139.0642,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,985000,Humanoid-v5,42
62.4482,198,198,4600.39,4396.11,990000,-61649.12890625,147.2471,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,990000,Humanoid-v5,42
55.082,199,199,4019.63,4795.63,995000,-61185.9296875,137.7152,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,995000,Humanoid-v5,42
79.2508,200,200,3742.45,4326.87,1000000,-66322.75,193.9609,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1000000,Humanoid-v5,42
63.3121,201,201,4750.86,4834.47,1005000,-63365.14453125,148.2473,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1005000,Humanoid-v5,42
53.684,202,202,4210.63,4713.88,1010000,-61297.42578125,137.1404,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1010000,Humanoid-v5,42
63.466,203,203,3789.62,4330.96,1015000,-64124.16796875,156.0964,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1015000,Humanoid-v5,42
64.2652,204,204,4557.55,4497.56,1020000,-64200.03125,152.7342,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1020000,Humanoid-v5,42
64.2197,205,205,4689.08,4968.05,1025000,-64316.5859375,152.4629,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1025000,Humanoid-v5,42
70.4301,206,206,3628.91,4529.62,1030000,-66676.3515625,152.4906,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1030000,Humanoid-v5,42
64.0591,207,207,3955.98,4959.74,1035000,-65652.78125,146.52,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1035000,Humanoid-v5,42
71.447,208,208,4442.2,4765.58,1040000,-67509.3125,161.7651,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1040000,Humanoid-v5,42
64.0168,209,209,3922.36,4730.71,1045000,-66576.6484375,141.8018,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1045000,Humanoid-v5,42
66.5234,210,210,4740.92,4390.34,1050000,-66788.9296875,143.0325,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1050000,Humanoid-v5,42
65.8599,211,211,5067.2,4722.96,1055000,-67644.1171875,145.8735,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1055000,Humanoid-v5,42
71.6854,212,212,4207.35,4464.82,1060000,-66623.421875,164.1072,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1060000,Humanoid-v5,42
74.8043,213,213,3218.98,4174.79,1065000,-66624.3125,152.857,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1065000,Humanoid-v5,42
102.5441,214,214,1315.26,3226.21,1070000,-68860.1328125,208.7028,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1070000,Humanoid-v5,42
68.5505,215,215,4693.34,4648.6,1075000,-68911.328125,157.2756,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1075000,Humanoid-v5,42
67.7137,216,216,3453.74,4292.62,1080000,-68558.21875,150.9739,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1080000,Humanoid-v5,42
71.7307,217,217,3982.23,4953.22,1085000,-66490.5,167.0344,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1085000,Humanoid-v5,42
70.3581,218,218,4614.87,4754.8,1090000,-69310.2265625,162.1192,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1090000,Humanoid-v5,42
64.1029,219,219,5073.14,4795.96,1095000,-68617.4375,143.1191,4,0.1,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_03_q4_seed42_qstd0.1,1095000,Humanoid-v5,42
246.3468,0,0,463.7,395.29,0,-6331.71826171875,309.8653,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,0,Humanoid-v5,123
265.3759,1,1,271.34,279.7,5000,-11427.7392578125,350.1899,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,5000,Humanoid-v5,123
256.1159,2,2,391.22,345.52,10000,-11287.58984375,313.5687,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,10000,Humanoid-v5,123
260.1397,3,3,403.83,404.44,15000,-13351.9814453125,289.4776,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,15000,Humanoid-v5,123
243.2797,4,4,449.37,449.77,20000,-11007.8642578125,295.9272,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,20000,Humanoid-v5,123
259.525,5,5,427.84,390.15,25000,-13142.93359375,294.041,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,25000,Humanoid-v5,123
254.7001,6,6,450.71,394.46,30000,-15386.76953125,291.1591,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,30000,Humanoid-v5,123
261.1272,7,7,449.15,419.43,35000,-16866.314453125,301.6077,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,35000,Humanoid-v5,123
248.204,8,8,394.54,482.69,40000,-17445.546875,312.8744,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,40000,Humanoid-v5,123
249.0157,9,9,512.4,510.06,45000,-16229.6767578125,279.762,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,45000,Humanoid-v5,123
249.3979,10,10,541.61,476.04,50000,-13431.8232421875,286.7254,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,50000,Humanoid-v5,123
234.8524,11,11,545.86,502.06,55000,-18044.9453125,302.8778,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,55000,Humanoid-v5,123
241.8158,12,12,439.88,515.86,60000,-23489.197265625,291.0434,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,60000,Humanoid-v5,123
251.94,13,13,498.15,495.1,65000,-24156.240234375,295.9502,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,65000,Humanoid-v5,123
254.3552,14,14,528.72,490.33,70000,-27646.267578125,288.4513,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,70000,Humanoid-v5,123
235.8386,15,15,464.95,558.53,75000,-26313.072265625,277.7389,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,75000,Humanoid-v5,123
244.8199,16,16,450.13,543.79,80000,-28878.611328125,266.766,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,80000,Humanoid-v5,123
242.9113,17,17,462.1,520.6,85000,-26482.24609375,283.8725,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,85000,Humanoid-v5,123
236.6664,18,18,540.08,535.11,90000,-28378.078125,276.5458,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,90000,Humanoid-v5,123
236.7905,19,19,543.01,551.95,95000,-30867.962890625,281.9064,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,95000,Humanoid-v5,123
243.4017,20,20,559.98,515.38,100000,-31428.236328125,269.8052,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,100000,Humanoid-v5,123
236.4678,21,21,649.25,542.25,105000,-32292.083984375,287.4828,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,105000,Humanoid-v5,123
233.1542,22,22,500.31,534.25,110000,-34004.44921875,323.0305,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,110000,Humanoid-v5,123
225.5422,23,23,575.02,575.44,115000,-34253.796875,278.338,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,115000,Humanoid-v5,123
227.1244,24,24,548.77,605.6,120000,-34958.22265625,276.1043,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,120000,Humanoid-v5,123
219.015,25,25,730.63,658.81,125000,-34589.515625,270.7343,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,125000,Humanoid-v5,123
220.9365,26,26,586.56,637.89,130000,-39068.7734375,292.0952,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,130000,Humanoid-v5,123
234.4928,27,27,549.97,599.86,135000,-38318.82421875,283.4133,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,135000,Humanoid-v5,123
216.0543,28,28,673.38,650.72,140000,-38550.4296875,288.3658,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,140000,Humanoid-v5,123
217.8235,29,29,662.25,625.17,145000,-40602.83203125,277.2667,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,145000,Humanoid-v5,123
216.8851,30,30,712.69,653.16,150000,-43559.8046875,279.2565,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,150000,Humanoid-v5,123
206.84,31,31,616.63,680.61,155000,-43177.5546875,287.7173,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,155000,Humanoid-v5,123
200.6907,32,32,620.91,668.37,160000,-44665.19140625,290.8354,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,160000,Humanoid-v5,123
217.954,33,33,588.75,692.4,165000,-46059.11328125,277.1779,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,165000,Humanoid-v5,123
218.0638,34,34,580.55,665.9,170000,-47955.4609375,278.0345,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,170000,Humanoid-v5,123
215.8263,35,35,632.83,686.38,175000,-48195.84765625,268.7078,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,175000,Humanoid-v5,123
210.6817,36,36,516.49,711.86,180000,-47754.3515625,276.588,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,180000,Humanoid-v5,123
218.8096,37,37,548.28,668.28,185000,-48028.05859375,268.2249,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,185000,Humanoid-v5,123
219.5579,38,38,563.89,710.58,190000,-50055.671875,275.7378,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,190000,Humanoid-v5,123
214.415,39,39,845.12,713.57,195000,-50965.6953125,268.334,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed123_qstd0.5,195000,Humanoid-v5,123
