Real Det Return,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,q,clip,folder,episode,environment,seed
3428.76,3411.21,73,11.2274,11.0253,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,365000,Hopper-v5,123
3440.13,3419.6,74,11.4517,12.0193,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,370000,Hopper-v5,123
3443.63,3429.88,75,10.766,10.7497,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,375000,Hopper-v5,123
3462.16,3449.03,76,9.9002,10.1272,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,380000,Hopper-v5,123
3454.2,3441.28,77,10.8632,11.1009,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,385000,Hopper-v5,123
3462.33,3428.34,78,10.6274,11.3842,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,390000,Hopper-v5,123
3432.01,3406.86,79,11.0516,11.0512,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,395000,Hopper-v5,123
3433.79,3421.02,80,10.7927,10.6435,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,400000,Hopper-v5,123
3436.66,3417.46,81,9.4898,9.5407,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,405000,Hopper-v5,123
3425.48,3400.49,82,10.2004,10.9001,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,410000,Hopper-v5,123
3421.74,3401.06,83,11.4073,11.6953,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,415000,Hopper-v5,123
3464.27,3446.83,84,10.097,10.6566,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,420000,Hopper-v5,123
3455.02,3434.85,85,10.5293,10.8108,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,425000,Hopper-v5,123
3407.9,3400.7,86,10.293,10.2898,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,430000,Hopper-v5,123
3439.72,3412.72,87,10.7489,10.9388,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,435000,Hopper-v5,123
3408.05,3373.43,88,11.3798,11.5069,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,440000,Hopper-v5,123
3430.54,3405.73,89,10.2288,10.8605,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,445000,Hopper-v5,123
3424.47,3408.46,90,10.822,11.7407,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,450000,Hopper-v5,123
3475.47,3452.54,91,10.1865,10.1927,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,455000,Hopper-v5,123
3450.49,3439.72,92,10.2532,11.1597,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,460000,Hopper-v5,123
3452.89,3424.49,93,10.9916,11.2595,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,465000,Hopper-v5,123
3413.53,3402.0,94,10.4244,11.3068,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,470000,Hopper-v5,123
3413.52,3399.89,95,9.4625,9.7788,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,475000,Hopper-v5,123
3339.74,3351.01,96,9.6091,9.9432,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,480000,Hopper-v5,123
3416.32,3393.43,97,10.7288,10.4322,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,485000,Hopper-v5,123
3399.02,3390.7,98,10.0222,10.4601,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,490000,Hopper-v5,123
3452.07,3428.06,99,9.7187,10.0797,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,495000,Hopper-v5,123
3453.92,3429.25,100,10.5224,11.2638,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,500000,Hopper-v5,123
3468.72,3345.79,101,11.104,11.0751,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,505000,Hopper-v5,123
3428.85,3418.04,102,10.5615,10.555,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,510000,Hopper-v5,123
3440.97,3425.11,103,10.2753,10.9719,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,515000,Hopper-v5,123
3465.86,3427.54,104,9.8075,9.7867,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,520000,Hopper-v5,123
3482.04,3343.52,105,11.2102,11.3654,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,525000,Hopper-v5,123
3470.81,3460.41,106,9.3344,10.3168,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,530000,Hopper-v5,123
3416.03,3412.95,107,9.8748,10.326,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,535000,Hopper-v5,123
3434.59,3401.95,108,10.5986,10.8876,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,540000,Hopper-v5,123
3459.45,3449.04,109,10.6457,10.9753,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,545000,Hopper-v5,123
3427.45,3410.33,110,9.7698,10.1534,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,550000,Hopper-v5,123
3476.35,3446.03,111,10.4644,10.655,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,555000,Hopper-v5,123
3460.04,3437.02,112,10.3887,10.5487,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,560000,Hopper-v5,123
3399.61,3391.11,113,10.1279,10.1533,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,565000,Hopper-v5,123
3460.19,3361.58,114,11.3547,10.7824,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,570000,Hopper-v5,123
3424.67,3415.4,115,10.0135,10.6402,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,575000,Hopper-v5,123
3450.43,3421.18,116,10.3212,10.2908,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,580000,Hopper-v5,123
3431.66,3401.09,117,12.2769,11.8041,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,585000,Hopper-v5,123
3464.69,3442.53,118,10.0377,10.0119,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,590000,Hopper-v5,123
3456.35,3314.42,119,9.8741,9.7963,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,595000,Hopper-v5,123
3448.5,3425.18,120,10.0141,10.2555,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,600000,Hopper-v5,123
3451.84,3437.81,121,10.2061,11.1222,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,605000,Hopper-v5,123
3440.77,3412.96,122,10.1486,10.8085,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,610000,Hopper-v5,123
3460.35,3333.18,123,10.6307,9.8247,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,615000,Hopper-v5,123
3443.46,3411.14,124,10.1159,9.8548,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,620000,Hopper-v5,123
3452.8,3402.35,125,10.4804,10.1738,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,625000,Hopper-v5,123
3470.26,3442.31,126,9.2591,9.8664,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,630000,Hopper-v5,123
3447.05,3417.73,127,10.1079,10.525,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,635000,Hopper-v5,123
3470.56,3434.35,128,10.2731,10.0824,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,640000,Hopper-v5,123
3483.95,3352.08,129,10.4699,10.1414,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,645000,Hopper-v5,123
3457.72,3421.91,130,9.951,9.8085,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,650000,Hopper-v5,123
3456.89,3429.52,131,9.9324,10.0422,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,655000,Hopper-v5,123
3461.01,3439.67,132,10.3801,10.7246,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,660000,Hopper-v5,123
3454.28,3417.35,133,10.1325,10.2847,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,665000,Hopper-v5,123
3464.79,3442.88,134,9.2067,9.8039,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,670000,Hopper-v5,123
3472.91,3447.33,135,10.2971,10.4556,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,675000,Hopper-v5,123
3436.34,3434.43,136,9.8687,10.253,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,680000,Hopper-v5,123
3464.81,3429.88,137,10.3244,10.0377,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,685000,Hopper-v5,123
3461.33,3431.9,138,9.9208,10.1176,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,690000,Hopper-v5,123
3481.92,3458.96,139,10.1865,10.3594,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,695000,Hopper-v5,123
3463.38,3441.96,140,10.2023,10.4012,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,700000,Hopper-v5,123
3468.68,3441.99,141,10.2146,10.341,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,705000,Hopper-v5,123
3471.06,3458.97,142,9.9324,10.0718,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,710000,Hopper-v5,123
3444.67,3432.7,143,9.637,9.9651,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,715000,Hopper-v5,123
3448.33,3436.85,144,9.7331,10.0488,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,720000,Hopper-v5,123
3455.23,3437.73,145,9.5466,10.0364,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,725000,Hopper-v5,123
3403.44,3385.76,146,9.8446,10.1214,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,730000,Hopper-v5,123
3448.47,3426.44,147,10.1225,10.2461,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,735000,Hopper-v5,123
3413.56,3396.13,148,9.808,10.1869,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,740000,Hopper-v5,123
3476.43,3458.5,149,10.3685,11.0277,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,745000,Hopper-v5,123
3484.75,3459.4,150,10.3028,10.2346,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,750000,Hopper-v5,123
3472.71,3430.29,151,10.3821,9.956,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,755000,Hopper-v5,123
3462.67,3441.78,152,10.6456,10.3779,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,760000,Hopper-v5,123
3452.32,3424.2,153,9.9504,10.3945,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,765000,Hopper-v5,123
3421.05,3393.49,154,10.8268,10.8141,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,770000,Hopper-v5,123
3457.77,3438.08,155,10.4842,10.5938,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,775000,Hopper-v5,123
3461.07,3445.96,156,10.296,10.822,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,780000,Hopper-v5,123
3465.7,3436.69,157,10.0959,10.1012,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,785000,Hopper-v5,123
3426.94,3399.61,158,10.029,10.1992,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,790000,Hopper-v5,123
3438.63,3401.47,159,9.9343,10.2567,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,795000,Hopper-v5,123
3484.68,3470.55,160,10.3784,10.5092,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,800000,Hopper-v5,123
3449.86,3427.63,161,9.5756,10.081,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,805000,Hopper-v5,123
3452.7,3439.29,162,10.2482,10.2311,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,810000,Hopper-v5,123
3466.48,3351.1,163,10.4149,10.4261,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,815000,Hopper-v5,123
3456.89,3301.1,164,10.8303,10.4125,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,820000,Hopper-v5,123
3469.43,3444.96,165,10.3696,10.3125,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,825000,Hopper-v5,123
3458.71,3429.84,166,10.6413,10.024,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,830000,Hopper-v5,123
3474.65,3444.81,167,10.7763,9.9765,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,835000,Hopper-v5,123
3474.48,3451.98,168,10.4694,10.3468,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,840000,Hopper-v5,123
3444.98,3410.69,169,10.4446,10.5676,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,845000,Hopper-v5,123
3473.33,3447.21,170,10.1413,10.3697,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,850000,Hopper-v5,123
3465.45,3437.01,171,10.3057,10.1395,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,855000,Hopper-v5,123
3463.96,3265.0,172,10.6007,10.3766,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,860000,Hopper-v5,123
3466.5,3347.07,173,10.4048,10.4412,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,865000,Hopper-v5,123
3474.57,3446.5,174,10.5931,10.221,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,870000,Hopper-v5,123
3469.03,3443.42,175,10.4937,10.5728,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,875000,Hopper-v5,123
3469.57,3438.59,176,10.4559,10.4504,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,880000,Hopper-v5,123
3467.93,3396.33,177,9.5571,9.4327,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,885000,Hopper-v5,123
3449.05,3427.82,178,9.9201,10.1603,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,890000,Hopper-v5,123
3441.9,3422.45,179,9.7419,9.5514,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,895000,Hopper-v5,123
3461.99,3424.23,180,10.5627,10.4321,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,900000,Hopper-v5,123
3490.46,3333.05,181,10.8526,10.6986,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,905000,Hopper-v5,123
3486.97,3446.29,182,9.6061,9.6365,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,910000,Hopper-v5,123
3494.57,3462.3,183,10.0992,9.8262,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,915000,Hopper-v5,123
3499.62,3474.05,184,11.3231,11.4083,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,920000,Hopper-v5,123
3466.31,3445.31,185,10.1329,10.2361,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,925000,Hopper-v5,123
3487.34,3423.53,186,10.3306,10.3346,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,930000,Hopper-v5,123
3501.47,3470.53,187,10.9377,10.1163,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,935000,Hopper-v5,123
3478.4,3443.98,188,10.2654,10.7843,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,940000,Hopper-v5,123
3484.35,3282.61,189,10.5559,10.2809,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,945000,Hopper-v5,123
3459.55,3438.97,190,9.6116,9.724,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,950000,Hopper-v5,123
3468.76,3441.88,191,10.1932,9.9131,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,955000,Hopper-v5,123
3471.31,3351.23,192,9.8672,9.9477,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,960000,Hopper-v5,123
3452.34,3424.34,193,10.6885,11.0813,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,965000,Hopper-v5,123
3491.82,3461.59,194,9.9449,10.1625,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,970000,Hopper-v5,123
3502.61,3461.43,195,10.5765,11.051,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,975000,Hopper-v5,123
3482.4,3469.16,196,10.3975,10.6039,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,980000,Hopper-v5,123
3449.61,3420.86,197,10.2772,10.4424,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,985000,Hopper-v5,123
3472.95,3439.46,198,10.0287,9.9361,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,990000,Hopper-v5,123
3437.43,3412.69,199,10.3887,10.1437,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed123_qstd0.5,995000,Hopper-v5,123
177.26,192.99,0,27.3411,18.5301,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,0,Hopper-v5,456
309.46,304.6,1,24.75,19.7869,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,5000,Hopper-v5,456
313.55,324.03,2,20.6038,19.756,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,10000,Hopper-v5,456
359.36,329.65,3,23.4657,24.4578,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,15000,Hopper-v5,456
415.42,413.86,4,20.3903,16.2794,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,20000,Hopper-v5,456
442.91,437.21,5,19.978,15.7876,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,25000,Hopper-v5,456
562.59,504.11,6,20.0566,17.3448,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,30000,Hopper-v5,456
402.38,583.43,7,19.6973,16.9576,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,35000,Hopper-v5,456
623.22,608.67,8,19.6262,16.8162,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,40000,Hopper-v5,456
728.36,695.16,9,20.1298,21.1415,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,45000,Hopper-v5,456
579.64,527.33,10,20.4063,16.8744,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,50000,Hopper-v5,456
582.68,528.69,11,21.0672,16.7956,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,55000,Hopper-v5,456
794.89,776.98,12,19.6642,15.9401,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,60000,Hopper-v5,456
744.58,723.41,13,19.406,31.3715,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,65000,Hopper-v5,456
764.21,729.62,14,19.0475,17.1803,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,70000,Hopper-v5,456
789.46,745.21,15,19.0406,15.8419,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,75000,Hopper-v5,456
1050.0,926.86,16,18.4783,14.7876,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,80000,Hopper-v5,456
930.6,823.39,17,19.9781,15.67,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,85000,Hopper-v5,456
1053.85,959.62,18,18.6959,16.1353,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,90000,Hopper-v5,456
1206.52,919.27,19,19.432,14.9867,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,95000,Hopper-v5,456
1167.5,1048.84,20,19.7486,14.2923,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,100000,Hopper-v5,456
1022.46,1001.32,21,19.1719,15.7133,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,105000,Hopper-v5,456
1317.93,1168.29,22,18.8707,14.6572,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,110000,Hopper-v5,456
913.29,899.55,23,19.3048,15.0334,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,115000,Hopper-v5,456
877.65,851.05,24,18.9339,15.2282,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,120000,Hopper-v5,456
1446.45,1129.42,25,19.0341,15.5141,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,125000,Hopper-v5,456
946.17,935.84,26,19.4586,15.859,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,130000,Hopper-v5,456
972.29,916.28,27,19.2206,15.9483,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,135000,Hopper-v5,456
1301.28,1070.87,28,18.8012,15.1145,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,140000,Hopper-v5,456
1260.59,1220.96,29,18.8227,14.8605,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,145000,Hopper-v5,456
1265.14,1297.79,30,18.942,13.9237,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,150000,Hopper-v5,456
1215.93,1034.95,31,19.0475,14.6926,4,0.5,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_20_q4_seed456_qstd0.5,155000,Hopper-v5,456
